url_start,url_end,diff_mean,diff_max,diff_min,diff_sum,qty_rel_all,reload_mean,process_order_mean
/secure/depositallinclusive/new/create.aspx,/secure/bonusprogram/compensate/withdrawalcash.aspx,90.33333333333333,145,48,271,3,0.0,17.666666666666668
/secure/depositallinclusive/new/create.aspx,/secure/bonusprogram/mkbbonus/main.aspx,69.93333333333334,204,8,1049,15,0.0,11.866666666666667
/secure/depositallinclusive/new/create.aspx,/secure/cardchoice/cardchoice.aspx,79.25,180,12,317,4,0.0,26.25
/secure/depositallinclusive/new/create.aspx,/secure/cardcreditnew/cardcreditchoice.aspx,1.5,2,1,3,2,0.0,3.5
/secure/depositallinclusive/new/create.aspx,/secure/cardoperations.aspx,78.0,78,78,78,1,0.0,10.0
/secure/depositallinclusive/new/create.aspx,/secure/cardsmsinforming/changephone/create.aspx,1.0,1,1,1,1,0.0,6.0
/secure/depositallinclusive/new/create.aspx,/secure/cardtocardtransboundary/create.aspx,205.0,205,205,205,1,0.0,7.0
/secure/depositallinclusive/new/create.aspx,/secure/cardtocardtransfer/create.aspx,30.0,30,30,30,1,0.0,11.0
/secure/depositallinclusive/new/create.aspx,/secure/communication/messageslist.aspx,379.0,379,379,379,1,0.0,27.0
/secure/depositallinclusive/new/create.aspx,/secure/dcards.aspx,72.84210526315789,409,1,5536,76,0.0,14.592105263157896
/secure/depositallinclusive/new/create.aspx,/secure/depositallinclusive/change/confirmation.aspx,38.0,38,38,38,1,0.0,42.0
/secure/depositallinclusive/new/create.aspx,/secure/depositallinclusive/change/create.aspx,3.0,5,1,6,2,0.0,5.0
/secure/depositallinclusive/new/create.aspx,/secure/depositallinclusive/new/confirmation.aspx,115.02762430939227,620,14,20820,181,0.0,22.96132596685083
/secure/depositallinclusive/new/create.aspx,/secure/depositallinclusive/new/create.aspx,20.726141078838175,878,1,9990,482,1.0,19.763485477178424
/secure/depositallinclusive/new/create.aspx,/secure/depositclose/create.aspx,156.0,225,87,312,2,0.0,6.5
/secure/depositallinclusive/new/create.aspx,/secure/depositcommon/complete.aspx,21.5,34,9,43,2,0.0,20.5
/secure/depositallinclusive/new/create.aspx,/secure/depositcommon/confirmation.aspx,21.5,22,21,43,2,0.0,28.0
/secure/depositallinclusive/new/create.aspx,/secure/depositcommon/create.aspx,24.88074398249453,950,1,159187,6398,0.0,15.257111597374179
/secure/depositallinclusive/new/create.aspx,/secure/deps.aspx,69.13655761024182,1376,1,48603,703,0.0,13.69701280227596
/secure/depositallinclusive/new/create.aspx,/secure/depsops.aspx,96.35714285714286,460,5,1349,14,0.0,12.071428571428571
/secure/depositallinclusive/new/create.aspx,/secure/directory.aspx,33.0,54,12,66,2,0.0,18.5
/secure/depositallinclusive/new/create.aspx,/secure/documentreference/download.aspx,28.0,28,28,28,1,0.0,20.0
/secure/depositallinclusive/new/create.aspx,/secure/fps/create.aspx,84.5,164,26,338,4,0.0,15.75
/secure/depositallinclusive/new/create.aspx,/secure/info.aspx,2.1666666666666665,13,1,26,12,0.0,13.166666666666666
/secure/depositallinclusive/new/create.aspx,/secure/informingsettings/select.aspx,57.0,57,57,57,1,0.0,4.0
/secure/depositallinclusive/new/create.aspx,/secure/insurance/insuranceinfo.aspx,33.0,33,33,33,1,0.0,20.0
/secure/depositallinclusive/new/create.aspx,/secure/insurance/list.aspx,21.5,31,12,43,2,0.0,20.5
/secure/depositallinclusive/new/create.aspx,/secure/intrabank/create.aspx,67.33333333333333,92,55,202,3,0.0,12.0
/secure/depositallinclusive/new/create.aspx,/secure/loans.aspx,3.6666666666666665,6,2,11,3,0.0,3.6666666666666665
/secure/depositallinclusive/new/create.aspx,/secure/main.aspx,6849.392708333334,84958,1,6575417,960,0.0,15.10625
/secure/depositallinclusive/new/create.aspx,/secure/news.aspx,85.27272727272727,316,1,2814,33,0.0,15.06060606060606
/secure/depositallinclusive/new/create.aspx,/secure/openaccount/create.aspx,61.470588235294116,258,2,1045,17,0.0,15.470588235294118
/secure/depositallinclusive/new/create.aspx,/secure/openbrokerageaccount/create.aspx,3.0,3,3,3,1,0.0,16.0
/secure/depositallinclusive/new/create.aspx,/secure/opensavingsaccount/create.aspx,50.75,228,1,5075,100,0.0,16.69
/secure/depositallinclusive/new/create.aspx,/secure/operations.aspx,61.4375,345,5,1966,32,0.0,13.21875
/secure/depositallinclusive/new/create.aspx,/secure/ops.aspx,60.8,218,5,304,5,0.0,7.0
/secure/depositallinclusive/new/create.aspx,/secure/ordercash.aspx,110.25,361,22,441,4,0.0,8.5
/secure/depositallinclusive/new/create.aspx,/secure/paymentcomplete.aspx,23.8,42,3,119,5,0.0,17.4
/secure/depositallinclusive/new/create.aspx,/secure/paymentconfirmation.aspx,19.0,23,15,38,2,0.0,10.5
/secure/depositallinclusive/new/create.aspx,/secure/paymentform.aspx,52.824561403508774,543,1,3011,57,0.0,20.210526315789473
/secure/depositallinclusive/new/create.aspx,/secure/purposeloan/select.aspx,36.0,36,36,36,1,0.0,4.0
/secure/depositallinclusive/new/create.aspx,/secure/purposeloanaddrequest/calculator.aspx,18.444444444444443,83,1,332,18,0.0,6.055555555555555
/secure/depositallinclusive/new/create.aspx,/secure/rentalsafe/rentalsafe.aspx,31.0,31,31,31,1,0.0,12.0
/secure/depositallinclusive/new/create.aspx,/secure/servicepackages/list.aspx,50.0,62,36,150,3,0.0,10.333333333333334
/secure/depositallinclusive/new/create.aspx,/secure/systemsettings/selectsysoper.aspx,50.0,50,50,50,1,0.0,10.0
/secure/depositclose/confirmation.aspx,/secure/accounts.aspx,88.15057915057915,487,13,22831,259,0.0,17.046332046332047
/secure/depositclose/confirmation.aspx,/secure/approvedcreditforcard/list.aspx,61.0,61,61,61,1,0.0,35.0
/secure/depositclose/confirmation.aspx,/secure/autopaymentsmobile/all/select.aspx,79179.0,79179,79179,79179,1,0.0,12.0
/secure/depositclose/confirmation.aspx,/secure/bonusprogram/mkbbonus/main.aspx,79.0,79,79,79,1,0.0,20.0
/secure/depositclose/confirmation.aspx,/secure/cardchoice/cardchoice.aspx,41.0,41,41,41,1,0.0,5.0
/secure/depositclose/confirmation.aspx,/secure/cardnew/create.aspx,55.0,55,55,55,1,0.0,9.0
/secure/depositclose/confirmation.aspx,/secure/cardtocardtransfer/create.aspx,96.0,96,96,96,1,0.0,20.0
/secure/depositclose/confirmation.aspx,/secure/communication/messageslist.aspx,117.0,117,117,117,1,0.0,12.0
/secure/depositclose/confirmation.aspx,/secure/dcards.aspx,93.05369127516778,1247,2,13865,149,0.0,19.23489932885906
/secure/depositclose/confirmation.aspx,/secure/depositallinclusive/new/create.aspx,50.26315789473684,150,18,6685,133,0.0,11.458646616541353
/secure/depositclose/confirmation.aspx,/secure/depositclose/confirmation.aspx,57.9010989010989,584,1,5269,91,1.0,18.802197802197803
/secure/depositclose/confirmation.aspx,/secure/depositclose/create.aspx,87.32911392405063,417,1,20697,237,0.0,21.253164556962027
/secure/depositclose/confirmation.aspx,/secure/deps.aspx,69.45297029702971,692,1,56118,808,0.0,18.774752475247524
/secure/depositclose/confirmation.aspx,/secure/fps/create.aspx,68.0,85,56,272,4,0.0,32.0
/secure/depositclose/confirmation.aspx,/secure/insurance/list.aspx,183.0,183,183,183,1,0.0,53.0
/secure/depositclose/confirmation.aspx,/secure/intrabank/create.aspx,70.14285714285714,100,37,491,7,0.0,47.57142857142857
/secure/depositclose/confirmation.aspx,/secure/main.aspx,691.7926267281106,81410,12,900714,1302,0.0,17.43932411674347
/secure/depositclose/confirmation.aspx,/secure/news.aspx,3.0,3,3,3,1,0.0,14.0
/secure/depositclose/confirmation.aspx,/secure/opensavingsaccount/create.aspx,41.5,54,29,83,2,0.0,10.5
/secure/depositclose/confirmation.aspx,/secure/operations.aspx,83.23076923076923,299,5,1082,13,0.0,21.0
/secure/depositclose/confirmation.aspx,/secure/ordercash.aspx,90.0,100,80,180,2,0.0,8.0
/secure/depositclose/confirmation.aspx,/secure/paymentform.aspx,75.65957446808511,401,22,3556,47,0.0,12.085106382978724
/secure/depositclose/confirmation.aspx,/secure/purposeloanaddrequest/calculator.aspx,36.5,45,28,73,2,0.0,5.5
/secure/depositclose/confirmation.aspx,/secure/systemsettings/selectsysoper.aspx,68.25,187,21,273,4,0.0,12.5
/secure/depositclose/create.aspx,/secure/accounts.aspx,39.659574468085104,189,5,1864,47,0.0,16.02127659574468
/secure/depositclose/create.aspx,/secure/autopayments/all/select.aspx,34.0,34,34,34,1,0.0,12.0
/secure/depositclose/create.aspx,/secure/communication/messageslist.aspx,17.0,18,16,34,2,0.0,17.5
/secure/depositclose/create.aspx,/secure/dcards.aspx,44.4,268,6,666,15,0.0,23.666666666666668
/secure/depositclose/create.aspx,/secure/depositallinclusive/change/create.aspx,4.173913043478261,14,1,96,23,0.0,10.869565217391305
/secure/depositclose/create.aspx,/secure/depositallinclusive/new/create.aspx,71.0,71,71,71,1,0.0,20.0
/secure/depositclose/create.aspx,/secure/depositclose/confirmation.aspx,36.677255829672184,557,3,108528,2959,0.0,16.858736059479554
/secure/depositclose/create.aspx,/secure/depositclose/create.aspx,48.138888888888886,623,1,1733,36,1.0,15.416666666666666
/secure/depositclose/create.aspx,/secure/deps.aspx,35.256227758007114,532,1,9907,281,0.0,19.619217081850532
/secure/depositclose/create.aspx,/secure/info.aspx,1.0,1,1,3,3,0.0,15.333333333333334
/secure/depositclose/create.aspx,/secure/loans.aspx,126.0,126,126,126,1,0.0,48.0
/secure/depositclose/create.aspx,/secure/main.aspx,3357.6119402985073,78199,5,224960,67,0.0,14.029850746268657
/secure/depositclose/create.aspx,/secure/openaccount/create.aspx,27.0,27,27,27,1,0.0,4.0
/secure/depositclose/create.aspx,/secure/operations.aspx,18.0,18,18,18,1,0.0,22.0
/secure/depositclose/create.aspx,/secure/paymentform.aspx,34.0,66,2,68,2,0.0,13.5
/secure/depositcommon/complete.aspx,/secure/accounts.aspx,11.846153846153847,91,3,616,52,0.0,21.96153846153846
/secure/depositcommon/complete.aspx,/secure/approvedcreditforcard/list.aspx,10.0,10,10,10,1,0.0,5.0
/secure/depositcommon/complete.aspx,/secure/auditevents.aspx,5.0,5,5,5,1,0.0,9.0
/secure/depositcommon/complete.aspx,/secure/autopayments/all/select.aspx,12.0,12,12,12,1,0.0,12.0
/secure/depositcommon/complete.aspx,/secure/bonusprogram/mkbbonus/main.aspx,32.111111111111114,71,12,289,9,0.0,9.88888888888889
/secure/depositcommon/complete.aspx,/secure/cardactivation/confirmation.aspx,19.0,19,19,19,1,0.0,11.0
/secure/depositcommon/complete.aspx,/secure/cardtocardtransfer/create.aspx,25.0,25,25,25,1,0.0,7.0
/secure/depositcommon/complete.aspx,/secure/communication/messageslist.aspx,99.0,99,99,99,1,0.0,5.0
/secure/depositcommon/complete.aspx,/secure/dcards.aspx,20.03787878787879,637,3,2645,132,0.0,15.18939393939394
/secure/depositcommon/complete.aspx,/secure/depositallinclusive/new/create.aspx,20.82857142857143,135,3,729,35,0.0,19.114285714285714
/secure/depositcommon/complete.aspx,/secure/depositcommon/complete.aspx,16.41176470588235,52,1,279,17,1.0,16.705882352941178
/secure/depositcommon/complete.aspx,/secure/depositcommon/create.aspx,39.5,118,6,158,4,0.0,17.0
/secure/depositcommon/complete.aspx,/secure/deps.aspx,14.592592592592593,497,2,8668,594,0.0,23.45286195286195
/secure/depositcommon/complete.aspx,/secure/depsops.aspx,1.0,1,1,1,1,0.0,19.0
/secure/depositcommon/complete.aspx,/secure/directory.aspx,148.2,537,16,741,5,0.0,8.6
/secure/depositcommon/complete.aspx,/secure/fps/settings/main.aspx,12.0,12,12,12,1,0.0,9.0
/secure/depositcommon/complete.aspx,/secure/intrabank/create.aspx,42.0,112,5,168,4,0.0,19.5
/secure/depositcommon/complete.aspx,/secure/main.aspx,826.7296222664016,85735,1,1663380,2012,0.0,18.99652087475149
/secure/depositcommon/complete.aspx,/secure/news.aspx,19.0,19,19,19,1,0.0,8.0
/secure/depositcommon/complete.aspx,/secure/openaccount/complete.aspx,27.0,27,27,27,1,0.0,35.0
/secure/depositcommon/complete.aspx,/secure/operations.aspx,10.0,17,3,20,2,0.0,6.5
/secure/depositcommon/complete.aspx,/secure/paymentform.aspx,13.041666666666666,48,3,626,48,0.0,11.958333333333334
/secure/depositcommon/complete.aspx,/secure/systemsettings/selectsysoper.aspx,21.818181818181817,51,7,240,11,0.0,8.181818181818182
/secure/depositcommon/complete.aspx,/secure/userblock.aspx,6.0,6,6,6,1,0.0,18.0
/secure/depositcommon/confirmation.aspx,/secure/accounts.aspx,96.25,243,27,770,8,0.0,20.25
/secure/depositcommon/confirmation.aspx,/secure/approvedcreditforcard/list.aspx,81.0,81,81,81,1,0.0,64.0
/secure/depositcommon/confirmation.aspx,/secure/dcards.aspx,29.0,67,8,203,7,0.0,24.142857142857142
/secure/depositcommon/confirmation.aspx,/secure/depositallinclusive/new/create.aspx,48.142857142857146,225,1,674,14,0.0,20.785714285714285
/secure/depositcommon/confirmation.aspx,/secure/depositcommon/complete.aspx,70.08153890324434,862,12,244094,3483,0.0,16.8366350846971
/secure/depositcommon/confirmation.aspx,/secure/depositcommon/confirmation.aspx,33.42635658914729,690,2,4312,129,1.0,22.100775193798448
/secure/depositcommon/confirmation.aspx,/secure/depositcommon/create.aspx,81.03606557377049,834,1,24716,305,0.0,21.321311475409836
/secure/depositcommon/confirmation.aspx,/secure/deps.aspx,118.50909090909092,799,2,6518,55,0.0,25.036363636363635
/secure/depositcommon/confirmation.aspx,/secure/fps/settings/main.aspx,24.0,24,24,24,1,0.0,19.0
/secure/depositcommon/confirmation.aspx,/secure/informingsettings/select.aspx,127.0,305,33,635,5,0.0,26.6
/secure/depositcommon/confirmation.aspx,/secure/insurance/list.aspx,35.0,35,35,35,1,0.0,31.0
/secure/depositcommon/confirmation.aspx,/secure/main.aspx,4892.658823529412,68248,5,415876,85,0.0,23.223529411764705
/secure/depositcommon/confirmation.aspx,/secure/news.aspx,225.0,225,225,225,1,0.0,33.0
/secure/depositcommon/confirmation.aspx,/secure/operations.aspx,167.0,237,97,334,2,0.0,17.0
/secure/depositcommon/confirmation.aspx,/secure/paymentform.aspx,164.0,164,164,164,1,0.0,53.0
/secure/depositcommon/confirmation.aspx,/secure/systemsettings/selectsysoper.aspx,38.0,38,38,38,1,0.0,20.0
/secure/depositcommon/create.aspx,/secure/accounts.aspx,105.94405594405595,834,1,15150,143,0.0,14.818181818181818
/secure/depositcommon/create.aspx,/secure/approvedcreditforcard/list.aspx,109.0,158,37,327,3,0.0,8.333333333333334
/secure/depositcommon/create.aspx,/secure/autopayments/all/list.aspx,83.0,83,83,83,1,0.0,19.0
/secure/depositcommon/create.aspx,/secure/autopayments/all/select.aspx,68.0,116,9,272,4,0.0,16.0
/secure/depositcommon/create.aspx,/secure/autopayments/list.aspx,130.0,365,2,390,3,0.0,11.333333333333334
/secure/depositcommon/create.aspx,/secure/bonusprogram/mkbbonus/main.aspx,107.55555555555556,323,15,968,9,0.0,14.777777777777779
/secure/depositcommon/create.aspx,/secure/cardtocardtransfer/create.aspx,133.0,204,62,266,2,0.0,8.0
/secure/depositcommon/create.aspx,/secure/communication/messageslist.aspx,382.0,382,382,382,1,0.0,14.0
/secure/depositcommon/create.aspx,/secure/communication/messageslistmobile.aspx,24.0,24,24,24,1,0.0,6.0
/secure/depositcommon/create.aspx,/secure/dcards.aspx,97.66964285714286,753,5,10939,112,0.0,18.982142857142858
/secure/depositcommon/create.aspx,/secure/depositallinclusive/change/create.aspx,182.0,280,84,364,2,0.0,22.0
/secure/depositcommon/create.aspx,/secure/depositallinclusive/new/confirmation.aspx,93.0,93,93,93,1,0.0,22.0
/secure/depositcommon/create.aspx,/secure/depositallinclusive/new/create.aspx,60.4056420233463,670,1,62097,1028,0.0,16.58171206225681
/secure/depositcommon/create.aspx,/secure/depositclose/confirmation.aspx,42.0,42,42,42,1,0.0,24.0
/secure/depositcommon/create.aspx,/secure/depositclose/create.aspx,22.5,24,21,45,2,0.0,49.0
/secure/depositcommon/create.aspx,/secure/depositcommon/confirmation.aspx,66.14868951612904,911,4,262478,3968,0.0,16.464969758064516
/secure/depositcommon/create.aspx,/secure/depositcommon/create.aspx,73.7127659574468,872,1,13858,188,1.0,28.340425531914892
/secure/depositcommon/create.aspx,/secure/deps.aspx,90.8887240356083,823,1,61259,674,0.0,17.13946587537092
/secure/depositcommon/create.aspx,/secure/directory.aspx,101.6,214,33,508,5,0.0,8.8
/secure/depositcommon/create.aspx,/secure/fps/create.aspx,77.5,235,5,310,4,0.0,26.75
/secure/depositcommon/create.aspx,/secure/government/search.aspx,67.0,67,67,67,1,0.0,45.0
/secure/depositcommon/create.aspx,/secure/informingsettings/select.aspx,66.4,371,1,664,10,0.0,25.5
/secure/depositcommon/create.aspx,/secure/insurance/list.aspx,54.5,113,9,218,4,0.0,10.25
/secure/depositcommon/create.aspx,/secure/intrabank/create.aspx,146.0,162,130,292,2,0.0,8.0
/secure/depositcommon/create.aspx,/secure/loans.aspx,14.333333333333334,22,10,43,3,0.0,12.0
/secure/depositcommon/create.aspx,/secure/main.aspx,7161.976237623762,86314,1,3616798,505,0.0,16.91089108910891
/secure/depositcommon/create.aspx,/secure/news.aspx,96.33333333333333,205,3,867,9,0.0,19.77777777777778
/secure/depositcommon/create.aspx,/secure/openaccount/create.aspx,8.0,17,3,168,21,0.0,17.476190476190474
/secure/depositcommon/create.aspx,/secure/opensavingsaccount/create.aspx,49.333333333333336,93,15,148,3,0.0,5.666666666666667
/secure/depositcommon/create.aspx,/secure/operations.aspx,126.0,340,20,1638,13,0.0,21.615384615384617
/secure/depositcommon/create.aspx,/secure/ordercash.aspx,127.5,214,41,255,2,0.0,9.5
/secure/depositcommon/create.aspx,/secure/paymentform.aspx,50.97894736842105,478,2,4843,95,0.0,17.642105263157895
/secure/depositcommon/create.aspx,/secure/rentalsafe/rentalsafe.aspx,17.0,17,17,17,1,0.0,4.0
/secure/depositcommon/create.aspx,/secure/stateservices/create.aspx,23.0,23,23,23,1,0.0,3.0
/secure/depositcommon/create.aspx,/secure/systemsettings/selectsysoper.aspx,110.66666666666667,183,33,332,3,0.0,27.0
/secure/deps.aspx,/secure/accounts.aspx,36.778703703703705,1361,1,119163,3240,0.0,17.660493827160494
/secure/deps.aspx,/secure/activatesecurecodescard/create.aspx,147.66666666666666,373,31,443,3,0.0,13.666666666666666
/secure/deps.aspx,/secure/activation.aspx,75774.0,75774,75774,75774,1,0.0,4.0
/secure/deps.aspx,/secure/approvedcreditforcard/list.aspx,73.93333333333334,309,8,1109,15,0.0,13.466666666666667
/secure/deps.aspx,/secure/auditevents.aspx,27.0,43,16,81,3,0.0,14.666666666666666
/secure/deps.aspx,/secure/autopayments/all/list.aspx,36.625,91,13,293,8,0.0,25.0
/secure/deps.aspx,/secure/autopayments/all/select.aspx,55.95348837209303,696,2,2406,43,0.0,16.302325581395348
/secure/deps.aspx,/secure/autopayments/list.aspx,126.0,386,19,882,7,0.0,38.42857142857143
/secure/deps.aspx,/secure/bonusprogram/compensate/withdrawalcash.aspx,103.85714285714286,354,7,727,7,0.0,19.714285714285715
/secure/deps.aspx,/secure/bonusprogram/mkbbonus/main.aspx,68.47435897435898,677,5,10682,156,0.0,13.173076923076923
/secure/deps.aspx,/secure/cardactivation/complete.aspx,6.5,7,6,13,2,0.0,24.5
/secure/deps.aspx,/secure/cardactivation/create.aspx,9.666666666666666,15,5,29,3,0.0,6.666666666666667
/secure/deps.aspx,/secure/cardareaaction/create.aspx,63.0,63,63,63,1,0.0,14.0
/secure/deps.aspx,/secure/cardchoice/cardchoice.aspx,16.0,16,16,16,1,0.0,29.0
/secure/deps.aspx,/secure/cardnew/create.aspx,86.66666666666667,197,6,260,3,0.0,10.0
/secure/deps.aspx,/secure/cardoperations.aspx,42.875,284,2,1372,32,0.0,22.75
/secure/deps.aspx,/secure/cardsmsinforming/changephone/create.aspx,59.0,59,59,59,1,0.0,17.0
/secure/deps.aspx,/secure/cardtoaccount/create.aspx,83.57142857142857,375,3,585,7,0.0,10.714285714285714
/secure/deps.aspx,/secure/cardtocardtransboundary/create.aspx,34.5,38,31,69,2,0.0,20.5
/secure/deps.aspx,/secure/cardtocardtransfer/complete.aspx,75.0,75,75,75,1,0.0,7.0
/secure/deps.aspx,/secure/cardtocardtransfer/create.aspx,56.411764705882355,210,1,1918,34,0.0,21.676470588235293
/secure/deps.aspx,/secure/cardtransferfromclosed/create.aspx,21.0,21,21,21,1,0.0,2.0
/secure/deps.aspx,/secure/communication/feedback.aspx,15.0,15,15,15,1,0.0,6.0
/secure/deps.aspx,/secure/communication/messageslist.aspx,61.5,422,3,1722,28,0.0,18.642857142857142
/secure/deps.aspx,/secure/communication/messageslistmobile.aspx,16795.0,16795,16795,16795,1,0.0,2.0
/secure/deps.aspx,/secure/dcards.aspx,42.23837209302326,921,1,87180,2064,0.0,19.657461240310077
/secure/deps.aspx,/secure/depositallinclusive/change/create.aspx,47.67037037037037,352,1,12871,270,0.0,13.322222222222223
/secure/deps.aspx,/secure/depositallinclusive/changeacc/create.aspx,19.26153846153846,205,3,1252,65,0.0,26.723076923076924
/secure/deps.aspx,/secure/depositallinclusive/new/create.aspx,28.231852391357126,1023,1,116287,4119,0.0,14.825685846079146
/secure/deps.aspx,/secure/depositclose/confirmation.aspx,191.66666666666666,526,10,575,3,0.0,14.0
/secure/deps.aspx,/secure/depositclose/create.aspx,33.69888712241654,1246,1,105983,3145,0.0,15.580922098569157
/secure/deps.aspx,/secure/depositcommon/complete.aspx,41.714285714285715,93,2,292,7,0.0,21.0
/secure/deps.aspx,/secure/depositcommon/confirmation.aspx,168.4,482,2,842,5,0.0,12.8
/secure/deps.aspx,/secure/depositcommon/create.aspx,29.333333333333332,145,1,440,15,0.0,16.466666666666665
/secure/deps.aspx,/secure/deps.aspx,45.58361486486486,763,1,53971,1184,1.0,18.699324324324323
/secure/deps.aspx,/secure/depsarchive.aspx,36.64963503649635,808,2,5021,137,0.0,17.32116788321168
/secure/deps.aspx,/secure/depsops.aspx,67.52392065344225,820,1,57868,857,0.0,15.415402567094516
/secure/deps.aspx,/secure/directory.aspx,56.16417910447761,291,7,3763,67,0.0,13.08955223880597
/secure/deps.aspx,/secure/documentreference/download.aspx,35.61538461538461,87,8,463,13,0.0,11.538461538461538
/secure/deps.aspx,/secure/fps/create.aspx,83.46938775510205,629,5,4090,49,0.0,18.836734693877553
/secure/deps.aspx,/secure/fps/settings/main.aspx,39.2,78,9,196,5,0.0,14.4
/secure/deps.aspx,/secure/government/search.aspx,100.75,425,11,1209,12,0.0,33.083333333333336
/secure/deps.aspx,/secure/government/smav/taxview.aspx,3.0,3,3,3,1,0.0,29.0
/secure/deps.aspx,/secure/info.aspx,33.292682926829265,488,2,1365,41,0.0,15.0
/secure/deps.aspx,/secure/informingsettings/select.aspx,71.28301886792453,678,3,3778,53,0.0,18.245283018867923
/secure/deps.aspx,/secure/insurance/list.aspx,102.74074074074075,1413,1,2774,27,0.0,18.0
/secure/deps.aspx,/secure/intrabank/complete.aspx,14.0,14,14,14,1,0.0,8.0
/secure/deps.aspx,/secure/intrabank/create.aspx,58.925925925925924,206,1,1591,27,0.0,16.37037037037037
/secure/deps.aspx,/secure/loans.aspx,34.05172413793103,624,1,1975,58,0.0,25.844827586206897
/secure/deps.aspx,/secure/main.aspx,13049.173374613003,86389,1,42148830,3230,0.0,16.539009287925698
/secure/deps.aspx,/secure/mkbtravel/main.aspx,49.666666666666664,78,15,149,3,0.0,17.666666666666668
/secure/deps.aspx,/secure/moscowenergomarket/complete.aspx,1.0,1,1,1,1,0.0,21.0
/secure/deps.aspx,/secure/news.aspx,49.339622641509436,665,1,5230,106,0.0,11.273584905660377
/secure/deps.aspx,/secure/openaccount/create.aspx,125.0,341,9,375,3,0.0,22.666666666666668
/secure/deps.aspx,/secure/opensavingsaccount/create.aspx,36.77777777777778,293,2,993,27,0.0,19.037037037037038
/secure/deps.aspx,/secure/operations.aspx,59.668449197860966,556,1,11158,187,0.0,20.67379679144385
/secure/deps.aspx,/secure/ops.aspx,33.3125,168,1,533,16,0.0,10.75
/secure/deps.aspx,/secure/ordercash.aspx,71.11111111111111,207,9,640,9,0.0,6.0
/secure/deps.aspx,/secure/paymentcomplete.aspx,81.325,831,1,3253,40,0.0,17.575
/secure/deps.aspx,/secure/paymentconfirmation.aspx,11.0,11,11,11,1,0.0,34.0
/secure/deps.aspx,/secure/paymentform.aspx,43.80855855855856,759,1,77804,1776,0.0,17.0106981981982
/secure/deps.aspx,/secure/paymentservices/complete.aspx,64.25,206,9,257,4,0.0,15.25
/secure/deps.aspx,/secure/paymentservices/create.aspx,67.0,106,28,134,2,0.0,14.0
/secure/deps.aspx,/secure/printclientbankdetails.aspx,69.88172043010752,411,1,6499,93,0.0,15.935483870967742
/secure/deps.aspx,/secure/purposeloanaddrequest/calculator.aspx,18.5,24,13,37,2,0.0,89.5
/secure/deps.aspx,/secure/purposeloanaddrequestmobile/calculator.aspx,55800.0,55800,55800,55800,1,0.0,61.0
/secure/deps.aspx,/secure/purposeloanaddrequestmobile/cardcreditchoice.aspx,25347.75,76473,430,101391,4,0.0,19.0
/secure/deps.aspx,/secure/servicepackages/list.aspx,46.67741935483871,304,6,1447,31,0.0,18.870967741935484
/secure/deps.aspx,/secure/stateservices/complete.aspx,74.0,74,74,74,1,0.0,8.0
/secure/deps.aspx,/secure/stateservices/create.aspx,87.5,130,45,175,2,0.0,18.0
/secure/deps.aspx,/secure/systemsettings/selectsysoper.aspx,97.55,329,12,1951,20,0.0,14.0
/secure/deps.aspx,/secure/viewsettings.aspx,42.31578947368421,342,3,1608,38,0.0,21.44736842105263
/secure/depsarchive.aspx,/secure/accounts.aspx,71.08333333333333,487,7,853,12,0.0,15.166666666666666
/secure/depsarchive.aspx,/secure/approvedcreditforcard/list.aspx,10.0,10,10,10,1,0.0,16.0
/secure/depsarchive.aspx,/secure/dcards.aspx,27.857142857142858,98,4,195,7,0.0,23.142857142857142
/secure/depsarchive.aspx,/secure/depositallinclusive/new/create.aspx,13.0,13,13,13,1,0.0,16.0
/secure/depsarchive.aspx,/secure/deps.aspx,51.62,582,2,2581,50,0.0,20.02
/secure/depsarchive.aspx,/secure/depsarchive.aspx,5.75,9,2,23,4,1.0,5.75
/secure/depsarchive.aspx,/secure/depsops.aspx,46.86046511627907,270,9,2015,43,0.0,20.302325581395348
/secure/depsarchive.aspx,/secure/informingsettings/select.aspx,29.0,29,29,29,1,0.0,7.0
/secure/depsarchive.aspx,/secure/loans.aspx,15.0,15,15,15,1,0.0,10.0
/secure/depsarchive.aspx,/secure/main.aspx,3269.1111111111113,48235,16,58844,18,0.0,18.555555555555557
/secure/depsarchive.aspx,/secure/operations.aspx,69.0,111,27,138,2,0.0,12.0
/secure/depsarchive.aspx,/secure/printclientbankdetails.aspx,26.0,36,15,78,3,0.0,22.666666666666668
/secure/depsops.aspx,/secure/accounts.aspx,47.62703962703963,494,2,20432,429,0.0,10.972027972027972
/secure/depsops.aspx,/secure/approvedcreditforcard/list.aspx,44.6,80,21,223,5,0.0,20.0
/secure/depsops.aspx,/secure/autopayments/all/list.aspx,21.666666666666668,31,10,65,3,0.0,25.0
/secure/depsops.aspx,/secure/autopayments/all/select.aspx,43.97222222222222,211,5,1583,36,0.0,12.666666666666666
/secure/depsops.aspx,/secure/autopayments/list.aspx,19.0,19,19,19,1,0.0,29.0
/secure/depsops.aspx,/secure/bonusprogram/compensate/withdrawalcash.aspx,40.0,40,40,40,1,0.0,2.0
/secure/depsops.aspx,/secure/bonusprogram/mkbbonus/main.aspx,59.84615384615385,315,12,778,13,0.0,6.923076923076923
/secure/depsops.aspx,/secure/cardtoaccount/create.aspx,26.5,35,18,53,2,0.0,21.0
